uid,subj_id,utterance,pa_step,bt_step,block,buttonOrder,buttonPosition,contour,countDelay,countUp,forcedChoiceRT,presentationOrder,response,response_binary,start,end,erb_diff,st_diff,start_erb,end_erb,start_erb_centered,end_erb_centered,tcog_t_raw,tcog_f_raw,tcog_t_centered,tcog_f_centered,tcog_t_semitone,tcog_f_semitone,st_tcog,global_pattern,duration,age,gender,born_in_us,time_in_us,has_music_training,music_details,speaks_other_lang,other_lang_details,age_learned_english,aq_comm,aq_social,loneliness_score,logrt
1789,5dd03c5486c8861300974102,broadway,5,2,2,ta,left,1_2,3025,66,1988,35,telling,1,120,81.1346582583131,-0.7696003893612655,-6.775730150062439,3.2754239691411797,2.505823579779914,0.5272193902352313,-0.24238099912603417,0.5085038748500487,80.04146948819442,0.44075645115222345,-9.958530511805577,0.43416829116526695,-1.973416225669534,-2.0301281687242616,falling,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,7.59488438721652
1790,5dd03c5486c8861300974102,branning,1,1,2,ta,left,5_1,3293,42,473,36,telling,1,80,61.325523908511215,-0.25,-4.602148153361464,2.193323579779914,1.9433235797799142,-0.5548809991260342,-0.8048809991260342,0.4501923943307146,79.67619462102063,0.5961095542861674,-10.323805378979372,0.6271787485704985,-2.8046469727371415,-2.1093150756169807,falling,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,6.159095388491933
1791,5dd03c5486c8861300974102,grandma,1,5,2,ta,right,5_5,4335,4,795,37,asking,0,80,147.29848706238238,2,10.568048484900695,2.193323579779914,4.193323579779914,-0.5548809991260342,1.4451190008739658,0.5785211406557631,127.12687848695177,0.6673684311056179,37.12687848695177,0.6478441899967747,5.901410951557904,5.97926622756452,rising,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,6.678342114654332
1792,5dd03c5486c8861300974102,broadway,2,2,2,ta,left,4_2,3511,76,573,38,telling,1,90,81.1346582583131,0.03142632932198097,-1.7952801587163143,2.4743972504579332,2.505823579779914,-0.27380732844801514,-0.24238099912603417,0.48397692697078215,88.74083728169707,0.5019433363266872,-1.2591627183029328,0.5065740372336834,-0.30101418623676013,-0.24392203438595272,rising,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,6.35088571671474
1793,5dd03c5486c8861300974102,greenview,1,2,2,ta,left,5_2,3225,54,350,39,telling,1,80,81.1346582583131,0.3125,0.24381985859143213,2.193323579779914,2.505823579779914,-0.5548809991260342,-0.24238099912603417,0.49398822252389696,92.53605222656138,0.46738996728794546,2.5360522265613876,0.4654982454881418,0.2914434758072464,0.48108660614411103,rising,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,5.857933154483459
1794,5dd03c5486c8861300974102,bronville,5,1,2,ta,left,1_1,3508,38,588,40,telling,1,120,61.325523908511215,-1.3321003893612655,-11.621698162015338,3.2754239691411797,1.9433235797799142,0.5272193902352313,-0.8048809991260342,0.5313355823667124,67.97874181909386,0.6292369080476828,-22.021258180906145,0.641512141672497,-4.903771392672566,-4.858096096315261,falling,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,6.376726947898627
1795,5dd03c5486c8861300974102,broadway,3,1,2,ta,left,3_1,3083,58,410,41,telling,1,100,61.325523908511215,-0.8048809991260342,-8.465285292009813,2.7482045789059484,1.9433235797799142,0,-0.8048809991260342,0.4596821497058108,72.65939468708768,0.6800318298738083,-17.34060531291232,0.6954140155912705,-3.9940992045889265,-3.7053078537953557,falling,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,6.016157159698354
1796,5dd03c5486c8861300974102,branning,2,1,2,ta,left,4_1,4959,44,327,42,telling,1,90,61.325523908511215,-0.531073670678019,-6.641248170669213,2.4743972504579332,1.9433235797799142,-0.27380732844801514,-0.8048809991260342,0.45778522620597056,76.79337243425151,0.636221244575503,-13.20662756574849,0.6603265601712058,-3.2667045412213906,-2.7473183435796846,falling,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,5.7899601708972535
1797,5dd03c5486c8861300974102,greenview,2,4,2,ta,right,4_4,3480,48,3165,43,asking,0,90,124.05699442806409,1.156426329321981,5.556074054596848,2.4743972504579332,3.630823579779914,-0.27380732844801514,0.8826190008739658,0.541495424817591,112.44262328207876,0.6165250031458904,22.442623282078767,0.5958275719463939,3.804877630214513,3.8543053282609794,rising,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,8.059908334578276
1798,5dd03c5486c8861300974102,grandma,4,1,2,ta,left,2_1,4214,76,504,44,telling,1,110,61.325523908511215,-1.0717793542503813,-10.115327577009031,3.0151029340302955,1.9433235797799142,0.2668983551243471,-0.8048809991260342,0.5053822293767698,70.7422404581143,0.6572643392279007,-19.257759541885708,0.6705873705800451,-4.359361631583437,-4.168237085767014,falling,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,6.222576268071369
1799,5dd03c5486c8861300974102,bronville,1,4,2,ta,left,5_4,4610,76,289,45,telling,1,80,124.05699442806409,1.4375,7.595174071904597,2.193323579779914,3.630823579779914,-0.5548809991260342,0.8826190008739658,0.5784905039569168,118.40109233396068,0.6463012445416386,28.401092333960676,0.6378123088109764,4.768854813964832,4.748225812286055,rising,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,5.666426688112432
1800,5dd03c5486c8861300974102,greenview,4,3,2,ta,left,2_3,3540,34,3075,46,telling,1,110,102.02442198493041,0.05322064574961871,-1.3030678399057682,3.0151029340302955,3.068323579779914,0.2668983551243471,0.32011900087396583,0.5291571863299849,93.26342511603336,0.40764572521541637,3.263425116033355,0.3873629671005852,0.5948498657080462,0.61663694931419,rising,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,8.031060180240619
1801,5dd03c5486c8861300974102,branning,3,4,2,ta,right,3_4,4074,32,5830,47,asking,0,100,124.05699442806409,0.8826190008739658,3.7320369332562473,2.7482045789059484,3.630823579779914,0,0.8826190008739658,0.5366322314502384,108.34179732967579,0.6583508293685848,18.341797329675785,0.6401440596131924,3.15610095221971,3.211116276804687,rising,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,8.670772279344538
1802,5dd03c5486c8861300974102,broadway,4,2,2,ta,left,2_2,4210,18,253,48,telling,1,110,81.1346582583131,-0.5092793542503813,-5.269359565056132,3.0151029340302955,2.505823579779914,0.2668983551243471,-0.24238099912603417,0.5003971958754453,83.08720104021874,0.4952748420200528,-6.912798959781251,0.49196767883371656,-1.3363464365260775,-1.3835849241081726,falling,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,5.53338948872752
1803,5dd03c5486c8861300974102,bronville,4,5,2,ta,right,2_5,4042,36,812,49,asking,0,110,147.29848706238238,1.1782206457496187,5.054869061253128,3.0151029340302955,4.193323579779914,0.2668983551243471,1.4451190008739658,0.604759956907398,110.52347343632972,0.736843055580022,20.52347343632972,0.7104948370305298,3.3095260997303573,3.5562708143412443,rising,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,6.699500340161678
1804,5dd03c5486c8861300974102,grandma,3,3,2,ta,left,3_3,4740,58,2716,50,telling,1,100,102.02442198493041,0.32011900087396583,0.34697444509345005,2.7482045789059484,3.068323579779914,0,0.32011900087396583,0.5547339630407769,98.946344914502,0.5499007089492812,8.946344914502005,0.5350579999133626,1.6561071486744345,1.6406569626044278,rising,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,7.906915488678587
1805,5dd03c5486c8861300974102,bronville,1,1,3,ta,left,5_1,3229,68,352,51,telling,1,80,61.325523908511215,-0.25,-4.602148153361464,2.193323579779914,1.9433235797799142,-0.5548809991260342,-0.8048809991260342,0.5090910875162817,80.89948960573926,0.6335614491670468,-9.100510394260741,0.6577289088348921,-2.4844464279258442,-1.845532808523822,falling,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,5.863631175598097
1806,5dd03c5486c8861300974102,grandma,1,2,3,ta,left,5_2,3587,38,5160,52,telling,1,80,81.1346582583131,0.3125,0.24381985859143213,2.193323579779914,2.505823579779914,-0.5548809991260342,-0.24238099912603417,0.5207047024102811,92.77885578837297,0.49668792926560007,2.778855788372962,0.4961874202589056,0.3445593396785727,0.5264526307647146,rising,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,8.548691858475609
1807,5dd03c5486c8861300974102,greenview,2,2,3,ta,left,4_2,3057,54,302,53,telling,1,90,81.1346582583131,0.03142632932198097,-1.7952801587163143,2.4743972504579332,2.505823579779914,-0.27380732844801514,-0.24238099912603417,0.49784031243672155,89.42366550881388,0.4690084091589732,-0.576334491186099,0.4648840003710425,-0.21626007823133508,-0.11121981301658491,rising,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,5.71042701737487
1808,5dd03c5486c8861300974102,broadway,5,1,3,ta,left,1_1,3365,32,1251,54,telling,1,120,61.325523908511215,-1.3321003893612655,-11.621698162015338,3.2754239691411797,1.9433235797799142,0.5272193902352313,-0.8048809991260342,0.47489559944789345,66.73126939058497,0.5893468805369738,-23.268730609415027,0.6032645307470393,-5.224153592385356,-5.178744645261105,falling,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,7.1316985104669115
1809,5dd03c5486c8861300974102,branning,1,5,3,ta,right,5_5,4484,22,729,55,asking,0,80,147.29848706238238,2,10.568048484900695,2.193323579779914,4.193323579779914,-0.5548809991260342,1.4451190008739658,0.5416308105126745,129.17469542044356,0.6500226822756595,39.174695420443555,0.63619716945389,6.193208576159941,6.255918905969752,rising,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,6.591673732008658
1810,5dd03c5486c8861300974102,greenview,5,2,3,ta,left,1_2,4359,14,382,56,telling,1,120,81.1346582583131,-0.7696003893612655,-6.775730150062439,3.2754239691411797,2.505823579779914,0.5272193902352313,-0.24238099912603417,0.5115152517887996,79.76455754296686,0.4253741508969067,-10.23544245703314,0.4182339865808877,-2.0751888001935783,-2.090125889322507,falling,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,5.945420608606575
1811,5dd03c5486c8861300974102,branning,1,3,3,ta,right,5_3,3368,38,5222,57,asking,0,80,102.02442198493041,0.875,4.210111583741802,2.193323579779914,3.068323579779914,-0.5548809991260342,0.32011900087396583,0.5048403383379377,106.09449242168307,0.5043081496632675,16.094492421683068,0.5060101328300891,2.828938633219798,2.848234301312037,rising,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,8.560635749259074
1812,5dd03c5486c8861300974102,grandma,5,4,3,ta,right,1_4,3125,60,2418,58,asking,0,120,124.05699442806409,0.3553996106387345,0.5756240632507219,3.2754239691411797,3.630823579779914,0.5272193902352313,0.8826190008739658,0.5771617064916069,96.0389232911482,0.5519072802386883,6.038923291148194,0.5233352255243479,0.9437755950460399,1.1243307349797043,rising,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,7.790696031174738
1813,5dd03c5486c8861300974102,bronville,2,5,3,ta,left,4_5,3328,64,589,59,telling,1,90,147.29848706238238,1.718926329321981,8.528948467592945,2.4743972504579332,4.193323579779914,-0.27380732844801514,1.4451190008739658,0.5954870599988499,121.5574158589669,0.7132266452424845,31.557415858966895,0.6950727655413036,5.110179488433428,5.2036920487264355,rising,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,6.3784261836515865
1814,5dd03c5486c8861300974102,broadway,3,5,3,ta,left,3_5,4897,16,1046,60,telling,1,100,147.29848706238238,1.4451190008739658,6.704911346252346,2.7482045789059484,4.193323579779914,0,1.4451190008739658,0.5512469927679601,118.58409268013496,0.718159037829965,28.584092680134976,0.6972445264845701,4.650425542714538,4.774963052695506,rising,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,6.952728644624869
1815,5dd03c5486c8861300974102,bronville,3,4,3,ta,left,3_4,4200,80,1086,61,telling,1,100,124.05699442806409,0.8826190008739658,3.7320369332562473,2.7482045789059484,3.630823579779914,0,0.8826190008739658,0.5852946269640068,107.23433465744546,0.6934789363978717,17.234334657445444,0.6772216395981338,3.008175386839106,3.033240003104549,rising,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,6.990256500493881
1816,5dd03c5486c8861300974102,broadway,4,5,3,ta,left,2_5,3406,32,1300,62,telling,1,110,147.29848706238238,1.1782206457496187,5.054869061253128,3.0151029340302955,4.193323579779914,0.2668983551243471,1.4451190008739658,0.5581019310245928,112.73345073414211,0.7091740891426644,22.733450734142114,0.6818142948171876,3.68153840638079,3.8990250587719233,rising,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,7.170119543449628
1817,5dd03c5486c8861300974102,greenview,4,2,3,ta,left,2_2,4519,12,3223,63,telling,1,110,81.1346582583131,-0.5092793542503813,-5.269359565056132,3.0151029340302955,2.505823579779914,0.2668983551243471,-0.24238099912603417,0.5069173966825091,83.19775670613463,0.4284845172592746,-6.802243293865367,0.42008038636865647,-1.356039756052723,-1.3605644700699613,falling,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,8.078067881815437
1818,5dd03c5486c8861300974102,branning,3,3,3,ta,left,3_3,4188,68,348,64,telling,1,100,102.02442198493041,0.32011900087396583,0.34697444509345005,2.7482045789059484,3.068323579779914,0,0.32011900087396583,0.5197418583354018,99.42978826373552,0.5498120633525153,9.42978826373553,0.5393508379655375,1.729342618832738,1.7250376015926068,rising,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,5.8522024797744745
1819,5dd03c5486c8861300974102,grandma,4,3,3,ta,left,2_3,4522,72,370,65,telling,1,110,102.02442198493041,0.05322064574961871,-1.3030678399057682,3.0151029340302955,3.068323579779914,0.2668983551243471,0.32011900087396583,0.5572282712765425,93.34415477571136,0.45962385296867947,3.3441547757113526,0.44313516711520967,0.6327894734565672,0.6316161848205235,rising,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,5.91350300563827
1820,5dd03c5486c8861300974102,bronville,5,5,3,ta,left,1_5,4407,70,2182,66,telling,1,120,147.29848706238238,0.9178996106387345,3.548498476246821,3.2754239691411797,4.193323579779914,0.5272193902352313,1.4451190008739658,0.6103721547024464,105.03430627154202,0.6676337358091126,15.034306271542025,0.6333367193745978,2.304218511913041,2.6743645307998127,rising,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,7.687997166393016
1821,5dd03c5486c8861300974102,broadway,4,4,3,ta,left,2_4,3806,54,563,67,telling,1,110,124.05699442806409,0.6157206457496187,2.0819946482570297,3.0151029340302955,3.630823579779914,0.2668983551243471,0.8826190008739658,0.5414707354848742,103.18392326122003,0.6457950798398143,13.183923261220041,0.6241467639733892,2.2999774197903298,2.3666556032543746,rising,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,6.333279628139691
1822,5dd03c5486c8861300974102,grandma,2,3,3,ta,left,4_3,4805,40,852,68,telling,1,90,102.02442198493041,0.593926329321981,2.171011566434052,2.4743972504579332,3.068323579779914,-0.27380732844801514,0.32011900087396583,0.5497176776507813,102.5723945970484,0.5428554374207947,12.572394597048401,0.5333034842110308,2.2788576186104956,2.2637472334185365,rising,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,6.747586526829315
1823,5dd03c5486c8861300974102,greenview,5,3,3,ta,left,1_3,4457,44,453,69,telling,1,120,102.02442198493041,-0.2071003893612655,-2.809438424912076,3.2754239691411797,3.068323579779914,0.5272193902352313,0.32011900087396583,0.5307186516364844,87.67568751365312,0.3686360076710459,-2.3243124863468774,0.35603630964926253,-0.5129538320619291,-0.4529779553826404,falling,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,6.115892125483034
1824,5dd03c5486c8861300974102,branning,3,2,3,ta,left,3_2,3199,66,468,70,telling,1,100,81.1346582583131,-0.24238099912603417,-3.6193172800569147,2.7482045789059484,2.505823579779914,0,-0.24238099912603417,0.49383720830054706,86.3408467084244,0.5176584042953594,-3.659153291575616,0.5183767842651007,-0.7587610354863911,-0.7185811280300957,falling,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,6.148468295917647
1825,5dd03c5486c8861300974102,bronville,2,1,3,ta,left,4_1,3275,80,1394,71,telling,1,90,61.325523908511215,-0.531073670678019,-6.641248170669213,2.4743972504579332,1.9433235797799142,-0.27380732844801514,-0.8048809991260342,0.5131626358808999,77.57495891046563,0.6682311321251261,-12.425041089534375,0.687358308325222,-3.0371992494215907,-2.5720076861753576,falling,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,7.2399325913204695
1826,5dd03c5486c8861300974102,broadway,1,4,3,ta,right,5_4,3866,56,2172,72,asking,0,80,124.05699442806409,1.4375,7.595174071904597,2.193323579779914,3.630823579779914,-0.5548809991260342,0.8826190008739658,0.5183927347939705,120.6444738640262,0.5811809300491702,30.644473864026192,0.5746273405914467,5.122459782589348,5.073179132115204,rising,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,7.683403681053826
1827,5dd03c5486c8861300974102,branning,4,1,3,ta,left,2_1,3677,80,1119,73,telling,1,110,61.325523908511215,-1.0717793542503813,-10.115327577009031,3.0151029340302955,1.9433235797799142,0.2668983551243471,-0.8048809991260342,0.4682417074441457,70.04025676222768,0.6561693345774364,-19.959743237772315,0.6705280671670119,-4.549633645337157,-4.340887546216819,falling,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,7.020190708311925
1828,5dd03c5486c8861300974102,greenview,3,1,3,ta,left,3_1,4650,66,279,74,telling,1,100,61.325523908511215,-0.8048809991260342,-8.465285292009813,2.7482045789059484,1.9433235797799142,0,-0.8048809991260342,0.4718071999966082,73.89242812857144,0.6296076381220475,-16.10757187142857,0.6443889947493442,-3.758184055323309,-3.413981576277261,falling,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,5.631211781821365
1829,5dd03c5486c8861300974102,grandma,2,4,3,ta,right,4_4,4403,16,585,75,asking,0,90,124.05699442806409,1.156426329321981,5.556074054596848,2.4743972504579332,3.630823579779914,-0.27380732844801514,0.8826190008739658,0.567358493518246,112.86375132809721,0.6418748153010462,22.863751328097198,0.6246011712532298,3.8967346557242877,3.9190236090988906,rising,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,6.371611847231857
1830,5dd03c5486c8861300974102,grandma,2,2,4,ta,left,4_2,4717,62,549,76,telling,1,90,81.1346582583131,0.03142632932198097,-1.7952801587163143,2.4743972504579332,2.505823579779914,-0.27380732844801514,-0.24238099912603417,0.5252919664774625,89.74599289869111,0.5054498372945012,-0.254007101308891,0.5024097787826932,-0.13914128208520013,-0.04892971777788151,rising,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,6.3080984415095305
1831,5dd03c5486c8861300974102,greenview,5,1,4,ta,left,1_1,4880,46,628,77,telling,1,120,61.325523908511215,-1.3321003893612655,-11.621698162015338,3.2754239691411797,1.9433235797799142,0.5272193902352313,-0.8048809991260342,0.47975645297343866,67.67254262726895,0.5733226419266767,-22.327457372731047,0.5850414409718412,-5.023194710823493,-4.936252874435612,falling,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,6.4425401664681985
1832,5dd03c5486c8861300974102,branning,1,2,4,ta,left,5_2,3426,26,1244,78,telling,1,80,81.1346582583131,0.3125,0.24381985859143213,2.193323579779914,2.505823579779914,-0.5548809991260342,-0.24238099912603417,0.47841294248496186,92.09552085451337,0.4743454189819348,2.0955208545133717,0.4844775244614646,0.196432066082446,0.39847187828025854,rising,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,7.126087273299125
1833,5dd03c5486c8861300974102,broadway,1,1,4,ta,left,5_1,3343,56,520,79,telling,1,80,61.325523908511215,-0.25,-4.602148153361464,2.193323579779914,1.9433235797799142,-0.5548809991260342,-0.8048809991260342,0.42609987469704674,75.37146560970928,0.5724074041446711,-14.628534390290714,0.6052738749453747,-3.7094628144612583,-3.0708786608204024,falling,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,6.253828811575473
1834,5dd03c5486c8861300974102,bronville,1,5,4,ta,right,5_5,3470,66,2948,80,asking,0,80,147.29848706238238,2,10.568048484900695,2.193323579779914,4.193323579779914,-0.5548809991260342,1.4451190008739658,0.5918301720115919,127.14675044671097,0.6863042091167147,37.14675044671096,0.671328011403231,5.931579164271801,5.981972211159526,rising,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,7.988882253309227
1835,5dd03c5486c8861300974102,broadway,3,4,4,ta,left,3_4,4970,44,4046,81,telling,1,100,124.05699442806409,0.8826190008739658,3.7320369332562473,2.7482045789059484,3.630823579779914,0,0.8826190008739658,0.5351507200311177,108.91275456851051,0.6712699094037423,18.91275456851051,0.6559818365807679,3.2927877225080016,3.3021121044608277,rising,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,8.305484017727691
1836,5dd03c5486c8861300974102,bronville,3,3,4,ta,left,3_3,4470,78,3225,82,telling,1,100,102.02442198493041,0.32011900087396583,0.34697444509345005,2.7482045789059484,3.068323579779914,0,0.32011900087396583,0.5700381812538894,98.89456982652462,0.5954813223488093,8.894569826524616,0.5881956667584771,1.6758812301843793,1.631595662280023,rising,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,8.078688229229872
1837,5dd03c5486c8861300974102,greenview,4,5,4,ta,left,2_5,3748,48,943,83,telling,1,110,147.29848706238238,1.1782206457496187,5.054869061253128,3.0151029340302955,4.193323579779914,0.2668983551243471,1.4451190008739658,0.5615493734834409,109.94888660536468,0.6647578923606416,19.948886605364677,0.6240503253705764,3.1757657783417876,3.466033059562192,rising,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,6.849066282633458
1838,5dd03c5486c8861300974102,grandma,4,2,4,ta,left,2_2,4684,14,1108,84,telling,1,110,81.1346582583131,-0.5092793542503813,-5.269359565056132,3.0151029340302955,2.505823579779914,0.2668983551243471,-0.24238099912603417,0.5357853022507658,83.2061300988889,0.4859691387860436,-6.793869901111092,0.47767323906549003,-1.3363466865990017,-1.3588221666979692,falling,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,7.010311867307229
1839,5dd03c5486c8861300974102,branning,4,3,4,ta,left,2_3,4269,42,330,85,telling,1,110,102.02442198493041,0.05322064574961871,-1.3030678399057682,3.0151029340302955,3.068323579779914,0.2668983551243471,0.32011900087396583,0.5237518568694718,93.94764632660475,0.4603534482803597,3.947646326604758,0.4434158781561504,0.7328655955495614,0.7431842012478931,rising,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,5.799092654460526
1840,5dd03c5486c8861300974102,greenview,3,5,4,ta,right,3_5,3581,18,4343,86,asking,0,100,147.29848706238238,1.4451190008739658,6.704911346252346,2.7482045789059484,4.193323579779914,0,1.4451190008739658,0.558496095643072,115.46291323363685,0.6795639902871758,25.46291323363686,0.6462397589629143,4.107459682347995,4.313191498345786,rising,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,8.376320632534823
1841,5dd03c5486c8861300974102,broadway,2,5,4,ta,right,4_5,3635,60,681,87,asking,0,90,147.29848706238238,1.718926329321981,8.528948467592945,2.4743972504579332,4.193323579779914,-0.27380732844801514,1.4451190008739658,0.5458398983704006,123.95787716406615,0.6827746857528786,33.95787716406615,0.6653836155886691,5.479521660790554,5.542236562488619,rising,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,6.523562306149512
1842,5dd03c5486c8861300974102,branning,5,4,4,ta,left,1_4,3468,12,1065,88,telling,1,120,124.05699442806409,0.3553996106387345,0.5756240632507219,3.2754239691411797,3.630823579779914,0.5272193902352313,0.8826190008739658,0.5472574902761898,97.47307521127611,0.5378629021039589,7.473075211276103,0.5069235221910386,1.1882310082669827,1.3809451169025833,rising,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,6.970730078143525
1843,5dd03c5486c8861300974102,grandma,5,2,4,ta,left,1_2,4783,52,1331,89,telling,1,120,81.1346582583131,-0.7696003893612655,-6.775730150062439,3.2754239691411797,2.505823579779914,0.5272193902352313,-0.24238099912603417,0.541647195954042,79.82282461743603,0.464561558770713,-10.177175382563975,0.4572346154454253,-2.044440422975982,-2.077484044287226,falling,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,7.193685818395112
1844,5dd03c5486c8861300974102,bronville,1,3,4,ta,left,5_3,4003,66,261,90,telling,1,80,102.02442198493041,0.875,4.210111583741802,2.193323579779914,3.068323579779914,-0.5548809991260342,0.32011900087396583,0.5588368901691869,105.82780949132307,0.5535688227318042,15.827809491323068,0.553664270459901,2.8267135199581395,2.8046625951836033,rising,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,5.564520407322694
1845,5dd03c5486c8861300974102,grandma,5,3,4,ta,left,1_3,4150,28,1435,91,telling,1,120,102.02442198493041,-0.2071003893612655,-2.809438424912076,3.2754239691411797,3.068323579779914,0.5272193902352313,0.32011900087396583,0.5601986123673963,87.78521627325101,0.4041015184721619,-2.2147837267489807,0.39262062666459707,-0.468410044923415,-0.43136403017137304,falling,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,7.268920128193722
1846,5dd03c5486c8861300974102,greenview,4,4,4,ta,left,2_4,3347,74,1945,92,telling,1,110,124.05699442806409,0.6157206457496187,2.0819946482570297,3.0151029340302955,3.630823579779914,0.2668983551243471,0.8826190008739658,0.5456203707210423,101.3245250897539,0.5841968118108584,11.324525089753905,0.5501363809262927,1.924923003842002,2.0518380828325435,rising,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,7.573017256052546
1847,5dd03c5486c8861300974102,broadway,5,5,4,ta,right,1_5,4212,60,577,93,asking,0,120,147.29848706238238,0.9178996106387345,3.548498476246821,3.2754239691411797,4.193323579779914,0.5272193902352313,1.4451190008739658,0.5647572757719052,107.40945033310636,0.6321152224817186,17.409450333106367,0.5941331797125896,2.723265883766968,3.0614883204276317,rising,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,6.3578422665081
1848,5dd03c5486c8861300974102,branning,2,3,4,ta,left,4_3,3220,62,715,94,telling,1,90,102.02442198493041,0.593926329321981,2.171011566434052,2.4743972504579332,3.068323579779914,-0.27380732844801514,0.32011900087396583,0.5136232602104374,103.0200364093472,0.5347424179818548,13.020036409347195,0.5308841786547007,2.3415762957493254,2.339136581956146,rising,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,6.5722825426940075
1849,5dd03c5486c8861300974102,bronville,3,2,4,ta,left,3_2,3467,12,998,95,telling,1,100,81.1346582583131,-0.24238099912603417,-3.6193172800569147,2.7482045789059484,2.505823579779914,0,-0.24238099912603417,0.5463793714920199,86.52102276495117,0.5639056912492626,-3.478977235048836,0.5608550365307462,-0.6759436530327858,-0.6824913833343119,falling,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,6.905753276311464
1850,5dd03c5486c8861300974102,grandma,3,1,4,ta,left,3_1,4665,66,4776,96,telling,1,100,61.325523908511215,-0.8048809991260342,-8.465285292009813,2.7482045789059484,1.9433235797799142,0,-0.8048809991260342,0.5009924688923114,74.07962218571409,0.6677770075015353,-15.920377814285912,0.6814769481018914,-3.7012369934684908,-3.3701791287606193,falling,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,8.471358655072438
1851,5dd03c5486c8861300974102,bronville,4,1,4,ta,left,2_1,4129,10,3121,97,telling,1,110,61.325523908511215,-1.0717793542503813,-10.115327577009031,3.0151029340302955,1.9433235797799142,0.2668983551243471,-0.8048809991260342,0.5251374510953213,71.3412744164302,0.6889315847198851,-18.658725583569794,0.7035813592194171,-4.1887336672845645,-4.022256163085573,falling,187,41,Male,Yes,NA,No,NA,No,NA,1,1,0,50,8.045908742270779
