uid,subj_id,utterance,pa_step,bt_step,block,buttonOrder,buttonPosition,contour,countDelay,countUp,forcedChoiceRT,presentationOrder,response,response_binary,start,end,erb_diff,st_diff,start_erb,end_erb,start_erb_centered,end_erb_centered,lowtarget,tcog_t_raw,tcog_f_raw,tcog_t_centered,tcog_f_centered,tcog_t_semitone,tcog_f_semitone,st_tcog,global_pattern,duration,age,gender,born_in_us,time_in_us,has_music_training,music_details,speaks_other_lang,other_lang_details,age_learned_english,aq_comm,aq_social,loneliness_score,logrt
4091,60faefcf667e07570bed9dcb,grandma,5,1,1,at,right,5_1,3979,70,440,21,telling,1,120,61.325523908511215,-1.5861524517075551,-10.115327577009031,3.2754239691411797,1.9433235797799142,0.5272193902352313,-0.8048809991260342,61.325523908511215,0.5155768888934672,73.62709780007643,0.5948162448331556,-16.37290219992357,0.6054296259946855,-3.8723796531106736,-3.4762579958063693,falling,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,6.0867747269123065
4092,60faefcf667e07570bed9dcb,broadway,4,1,1,at,right,4_1,4702,10,668,22,telling,1,120,61.325523908511215,-1.5861524517075551,-8.465285292009813,3.0151029340302955,1.9433235797799142,0.2668983551243471,-0.8048809991260342,61.325523908511215,0.5126917589771587,73.02758710694889,0.609633785672042,-16.972412893051114,0.6226435468095329,-4.010021329092086,-3.617801255313384,falling,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,6.504288173536645
4093,60faefcf667e07570bed9dcb,greenview,2,5,1,at,left,2_5,4293,68,474,23,asking,0,120,147.29848706238238,0.6638475482924449,10.568048484900695,2.4743972504579332,4.193323579779914,-0.27380732844801514,1.4451190008739658,NA,0.5746044374041925,126.93429525746416,0.6562317553640817,36.93429525746417,0.6313859933563286,5.793167705949784,5.9530200520382035,rising,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,6.161207321695077
4094,60faefcf667e07570bed9dcb,branning,4,3,1,at,right,4_3,3741,10,1441,24,telling,1,120,102.02442198493041,-0.46115245170755514,0.34697444509345005,3.0151029340302955,3.068323579779914,0.2668983551243471,0.32011900087396583,102.02442198493041,0.5369364349189689,100.67190808916267,0.4666964975032749,10.671908089162658,0.44553027196640954,1.850502603499438,1.9399710873771001,falling,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,7.273092595999522
4095,60faefcf667e07570bed9dcb,bronville,5,5,1,at,left,5_5,4229,64,508,25,asking,0,120,147.29848706238238,0.6638475482924449,5.054869061253128,3.2754239691411797,4.193323579779914,0.5272193902352313,1.4451190008739658,NA,0.6141121377905882,115.59085879306367,0.6654449753758395,25.590858793063664,0.6301601214740211,3.89060550500903,4.33236484744146,rising,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,6.230481447578482
4096,60faefcf667e07570bed9dcb,broadway,4,2,2,at,right,4_2,4605,28,525,26,telling,1,120,81.1346582583131,-1.0236524517075551,-3.6193172800569147,3.0151029340302955,2.505823579779914,0.2668983551243471,-0.24238099912603417,81.1346582583131,0.5468438361458104,86.09169732873865,0.4763548030378353,-3.90830267126135,0.4649149028190729,-0.8718661964122673,-0.7686106850374923,falling,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,6.263398262591624
4097,60faefcf667e07570bed9dcb,branning,4,4,2,at,left,4_4,4899,62,495,27,asking,0,120,124.05699442806409,0.10134754829244486,3.7320369332562473,3.0151029340302955,3.630823579779914,0.2668983551243471,0.8826190008739658,NA,0.5588827767831638,113.90540587783576,0.5888924028073866,23.90540587783576,0.5586242081731848,3.8992454589256695,4.078071738016564,rising,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,6.20455776256869
4098,60faefcf667e07570bed9dcb,grandma,3,2,2,at,right,3_2,4949,68,291,28,telling,1,120,81.1346582583131,-1.0236524517075551,-1.7952801587163143,2.7482045789059484,2.505823579779914,0,-0.24238099912603417,81.1346582583131,0.5379803626877259,88.89817234338929,0.4793111092723111,-1.1018276566107192,0.47063764190836155,-0.3477378582801958,-0.2132549092185883,falling,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,5.673323267171493
4099,60faefcf667e07570bed9dcb,bronville,1,3,2,at,right,1_3,4156,22,474,29,telling,1,120,102.02442198493041,-0.46115245170755514,6.52185251905055,2.193323579779914,3.068323579779914,-0.5548809991260342,0.32011900087396583,102.02442198493041,0.5988447490000982,105.9895243169321,0.5508751221816416,15.989524316932114,0.5533544804526764,2.869142092626874,2.831097284138944,falling,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,6.161207321695077
4100,60faefcf667e07570bed9dcb,greenview,2,2,2,at,right,2_2,4544,28,436,30,telling,1,120,81.1346582583131,-1.0236524517075551,0.24381985859143213,2.4743972504579332,2.505823579779914,-0.27380732844801514,-0.24238099912603417,81.1346582583131,0.514209298008672,90.25467740289565,0.4637130617393421,0.25467740289564594,0.45934540793566364,-0.10872945937855906,0.04892039320756819,falling,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,6.077642243349034
4101,60faefcf667e07570bed9dcb,broadway,1,1,2,at,right,1_1,3779,8,570,31,telling,1,120,61.325523908511215,-1.5861524517075551,-2.2904072180527137,2.193323579779914,1.9433235797799142,-0.5548809991260342,-0.8048809991260342,61.325523908511215,0.4269860805552043,72.90272663838542,0.5452508718134168,-17.097273361614583,0.5810809071748948,-4.106980306406567,-3.6474267308929478,falling,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,6.345636360828596
4102,60faefcf667e07570bed9dcb,grandma,3,4,2,at,left,3_4,3567,16,659,32,asking,0,120,124.05699442806409,0.10134754829244486,5.556074054596848,2.7482045789059484,3.630823579779914,0,0.8826190008739658,NA,0.5823213737260814,114.85107011685137,0.6249982270550983,24.85107011685137,0.6024127334984709,4.090059595085545,4.22120870920959,rising,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,6.490723534502507
4103,60faefcf667e07570bed9dcb,bronville,2,3,2,at,right,2_3,3729,8,946,33,telling,1,120,102.02442198493041,-0.46115245170755514,4.210111583741802,2.4743972504579332,3.068323579779914,-0.27380732844801514,0.32011900087396583,102.02442198493041,0.5606615799870712,103.78762961050718,0.5374266626268884,13.787629610507176,0.5319985248291597,2.471173592306765,2.4676511204760248,falling,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,6.852242569051878
4104,60faefcf667e07570bed9dcb,branning,1,5,2,at,left,1_5,3810,46,341,34,asking,0,120,147.29848706238238,0.6638475482924449,12.879789420209447,2.193323579779914,4.193323579779914,-0.5548809991260342,1.4451190008739658,NA,0.5402042651589827,132.18384707160473,0.6370628570258223,42.183847071604745,0.624143943898093,6.604097205465069,6.654587796574243,rising,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,5.831882477283517
4105,60faefcf667e07570bed9dcb,greenview,3,3,2,at,right,3_3,4273,10,983,35,telling,1,120,102.02442198493041,-0.46115245170755514,2.171011566434052,2.7482045789059484,3.068323579779914,0,0.32011900087396583,102.02442198493041,0.5549681140654646,101.95306393441854,0.5071037300305672,11.95306393441855,0.48986581803084045,2.086298932904201,2.158898710821185,falling,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,6.890609120147166
4106,60faefcf667e07570bed9dcb,broadway,3,1,2,at,right,3_1,3723,50,537,36,telling,1,120,61.325523908511215,-1.5861524517075551,-6.641248170669213,2.7482045789059484,1.9433235797799142,0,-0.8048809991260342,61.325523908511215,0.5254074003706183,74.14686785861451,0.6060383863388522,-15.853132141385487,0.6212889412510202,-3.8006675664095506,-3.3544710044530577,falling,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,6.285998094508865
4107,60faefcf667e07570bed9dcb,greenview,4,5,2,at,left,4_5,4266,18,405,37,asking,0,120,147.29848706238238,0.6638475482924449,6.704911346252346,3.0151029340302955,4.193323579779914,0.2668983551243471,1.4451190008739658,NA,0.5752334003926869,119.46466079653236,0.6380660812681282,29.464660796532357,0.5993298446277248,4.531846153028356,4.903044081201796,rising,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,6.003887067106539
4108,60faefcf667e07570bed9dcb,bronville,5,2,2,at,right,5_2,4671,52,664,38,telling,1,120,81.1346582583131,-1.0236524517075551,-5.269359565056132,3.2754239691411797,2.505823579779914,0.5272193902352313,-0.24238099912603417,81.1346582583131,0.5581371639040384,84.9136707173418,0.47776908783829275,-5.086329282658209,0.4656956653837977,-1.1018871276243407,-1.0071379389788189,falling,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,6.498282149476434
4109,60faefcf667e07570bed9dcb,grandma,2,1,2,at,right,2_1,3454,12,337,39,telling,1,120,61.325523908511215,-1.5861524517075551,-4.602148153361464,2.4743972504579332,1.9433235797799142,-0.27380732844801514,-0.8048809991260342,61.325523908511215,0.49974715217374055,77.05611516405756,0.6195784508291785,-12.943884835942455,0.6403382700148565,-3.2137137103655076,-2.6881865766427038,falling,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,5.820082930352362
4110,60faefcf667e07570bed9dcb,branning,5,3,2,at,right,5_3,4204,52,924,40,telling,1,120,102.02442198493041,-0.46115245170755514,-1.3030678399057682,3.2754239691411797,3.068323579779914,0.5272193902352313,0.32011900087396583,102.02442198493041,0.5424219935167142,98.24361089622064,0.46105698066603773,8.243610896220638,0.43866719967502954,1.3814321211047402,1.5172630295527116,falling,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,6.828712071641684
4111,60faefcf667e07570bed9dcb,greenview,5,5,2,at,left,5_5,3674,42,576,41,asking,0,120,147.29848706238238,0.6638475482924449,5.054869061253128,3.2754239691411797,4.193323579779914,0.5272193902352313,1.4451190008739658,NA,0.5911204165791797,115.2344763958176,0.6448787379522962,25.234476395817595,0.6050818035998533,3.793094822977017,4.278906085616652,rising,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,6.3561076606958915
4112,60faefcf667e07570bed9dcb,bronville,5,1,2,at,right,5_1,4959,76,595,42,telling,1,120,61.325523908511215,-1.5861524517075551,-10.115327577009031,3.2754239691411797,1.9433235797799142,0.5272193902352313,-0.8048809991260342,61.325523908511215,0.5247395183678395,73.07691954506996,0.6025167307080279,-16.923080454930048,0.6133277464321721,-3.9602483218211884,-3.6061101717456783,falling,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,6.38856140554563
4113,60faefcf667e07570bed9dcb,grandma,4,3,2,at,right,4_3,3998,52,835,43,telling,1,120,102.02442198493041,-0.46115245170755514,0.34697444509345005,3.0151029340302955,3.068323579779914,0.2668983551243471,0.32011900087396583,102.02442198493041,0.5679457938933696,99.62760998474069,0.5056027622566978,9.627609984740682,0.4872308685602963,1.6599873057515517,1.7594473562471231,falling,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,6.727431724850855
4114,60faefcf667e07570bed9dcb,branning,4,1,2,at,right,4_1,4842,50,653,44,telling,1,120,61.325523908511215,-1.5861524517075551,-8.465285292009813,3.0151029340302955,1.9433235797799142,0.2668983551243471,-0.8048809991260342,61.325523908511215,0.47300118878279185,74.80162184701076,0.5695395433145525,-15.198378152989237,0.5828853098843373,-3.7256800577775935,-3.202265406122872,falling,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,6.481577129276431
4115,60faefcf667e07570bed9dcb,broadway,2,5,2,at,left,2_5,4262,10,466,45,asking,0,120,147.29848706238238,0.6638475482924449,10.568048484900695,2.4743972504579332,4.193323579779914,-0.27380732844801514,1.4451190008739658,NA,0.526268306843116,134.96510532011212,0.5881109807630736,44.96510532011209,0.5755622806947879,7.040205577731746,7.0150745518560065,rising,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,6.1441856341256456
4116,60faefcf667e07570bed9dcb,branning,2,4,2,at,right,2_4,3769,60,924,46,telling,1,120,124.05699442806409,0.10134754829244486,7.595174071904597,2.4743972504579332,3.630823579779914,-0.27380732844801514,0.8826190008739658,NA,0.5390801138972925,118.86452130167899,0.5997862438552899,28.86452130167899,0.5850734254774178,4.7766844816897915,4.815855083651157,rising,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,6.828712071641684
4117,60faefcf667e07570bed9dcb,greenview,3,5,2,at,left,3_5,3085,32,375,47,asking,0,120,147.29848706238238,0.6638475482924449,8.528948467592945,2.7482045789059484,4.193323579779914,0,1.4451190008739658,NA,0.5891400469894587,123.75619424241283,0.6610811630448206,33.75619424241283,0.6306739667275301,5.262978903292287,5.514045962233264,rising,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,5.926926025970411
4118,60faefcf667e07570bed9dcb,grandma,1,4,2,at,right,1_4,4700,56,661,48,telling,1,120,124.05699442806409,0.10134754829244486,9.906915007213346,2.193323579779914,3.630823579779914,-0.5548809991260342,0.8826190008739658,NA,0.5627772111867904,119.42337796089076,0.6144353302272161,29.423377960890754,0.6025980601587039,4.894759081849458,4.897060503975579,rising,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,6.493753839851686
4119,60faefcf667e07570bed9dcb,bronville,5,4,2,at,right,5_4,4762,46,746,49,telling,1,120,124.05699442806409,0.10134754829244486,2.0819946482570297,3.2754239691411797,3.630823579779914,0.5272193902352313,0.8826190008739658,NA,0.6015237097339753,108.19775250233428,0.6205199187962842,18.197752502334282,0.5922580998276538,2.9066604081046634,3.1880835008833803,rising,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,6.61472560020376
4120,60faefcf667e07570bed9dcb,broadway,1,2,2,at,right,1_2,4189,70,653,50,telling,1,120,81.1346582583131,-1.0236524517075551,2.5555607939001854,2.193323579779914,2.505823579779914,-0.5548809991260342,-0.24238099912603417,81.1346582583131,0.46041638886560365,88.29807379163208,0.3878805761558339,-1.7019262083679356,0.40138442910643335,-0.4263758700043406,-0.33051642464448894,falling,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,6.481577129276431
4121,60faefcf667e07570bed9dcb,branning,1,1,3,at,right,1_1,4192,36,767,51,telling,1,120,61.325523908511215,-1.5861524517075551,-2.2904072180527137,2.193323579779914,1.9433235797799142,-0.5548809991260342,-0.8048809991260342,61.325523908511215,0.4428063558431985,75.61773930757151,0.5919456395396432,-14.382260692428483,0.624826645475221,-3.5736899074272794,-3.014403393008469,falling,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,6.642486801367256
4122,60faefcf667e07570bed9dcb,bronville,3,4,3,at,left,3_4,4220,50,678,52,asking,0,120,124.05699442806409,0.10134754829244486,5.556074054596848,2.7482045789059484,3.630823579779914,0,0.8826190008739658,NA,0.5519781898282355,116.29508229665106,0.5947738345291482,26.295082296651053,0.5719769022047221,4.375785940711131,4.437518221553519,rising,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,6.519147287940395
4123,60faefcf667e07570bed9dcb,broadway,3,3,3,at,left,3_3,3944,20,1075,53,asking,0,120,102.02442198493041,-0.46115245170755514,2.171011566434052,2.7482045789059484,3.068323579779914,0,0.32011900087396583,102.02442198493041,0.5802700280602884,103.69038840293854,0.5019041565782482,13.690388402938545,0.487528299667229,2.463629548084967,2.4514231553688144,falling,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,6.980075940561763
4124,60faefcf667e07570bed9dcb,grandma,1,5,3,at,right,1_5,3806,54,750,54,telling,1,120,147.29848706238238,0.6638475482924449,12.879789420209447,2.193323579779914,4.193323579779914,-0.5548809991260342,1.4451190008739658,NA,0.5774618730859666,129.97548587457464,0.6576311939391736,39.975485874574645,0.6396369327486007,6.298196588003027,6.362911701112068,rising,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,6.620073206530356
4125,60faefcf667e07570bed9dcb,greenview,2,3,3,at,right,2_3,3113,24,671,55,telling,1,120,102.02442198493041,-0.46115245170755514,4.210111583741802,2.4743972504579332,3.068323579779914,-0.27380732844801514,0.32011900087396583,102.02442198493041,0.5395160309076665,103.96335678857929,0.5067697760131503,13.963356788579288,0.49491029201664516,2.456001628674559,2.496938581570924,falling,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,6.508769136971682
4126,60faefcf667e07570bed9dcb,branning,3,1,3,at,right,3_1,3645,66,561,56,telling,1,120,61.325523908511215,-1.5861524517075551,-6.641248170669213,2.7482045789059484,1.9433235797799142,0,-0.8048809991260342,61.325523908511215,0.4744188269808237,75.8870686613097,0.5796838775515609,-14.112931338690315,0.5965833172653116,-3.481167998877746,-2.952851202681618,falling,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,6.329720905522696
4127,60faefcf667e07570bed9dcb,bronville,2,1,3,at,right,2_1,4557,46,624,57,telling,1,120,61.325523908511215,-1.5861524517075551,-4.602148153361464,2.4743972504579332,1.9433235797799142,-0.27380732844801514,-0.8048809991260342,61.325523908511215,0.5084807471425703,77.16279258403519,0.6290703117476065,-12.837207415964803,0.64918738739876,-3.171958879211112,-2.6642357376846495,falling,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,6.436150368369428
4128,60faefcf667e07570bed9dcb,grandma,5,3,3,at,right,5_3,3734,30,636,58,telling,1,120,102.02442198493041,-0.46115245170755514,-1.3030678399057682,3.2754239691411797,3.068323579779914,0.5272193902352313,0.32011900087396583,102.02442198493041,0.5723677661312409,96.87609497651918,0.5015094020525316,6.876094976519181,0.48302212724998383,1.1294320954485475,1.2745885259748158,falling,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,6.455198563340122
4129,60faefcf667e07570bed9dcb,greenview,5,2,3,at,right,5_2,4411,22,596,59,telling,1,120,81.1346582583131,-1.0236524517075551,-5.269359565056132,3.2754239691411797,2.505823579779914,0.5272193902352313,-0.24238099912603417,81.1346582583131,0.5326067395642955,84.2614245422937,0.44489241196215373,-5.73857545770631,0.4337271606483628,-1.2559088712531075,-1.1406323377713639,falling,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,6.39024066706535
4130,60faefcf667e07570bed9dcb,broadway,4,5,3,at,left,4_5,4876,76,395,60,asking,0,120,147.29848706238238,0.6638475482924449,6.704911346252346,3.0151029340302955,4.193323579779914,0.2668983551243471,1.4451190008739658,NA,0.6108471858439679,119.77270372527836,0.6723485174402032,29.772703725278348,0.6403861461440277,4.604927745390634,4.94762697506589,rising,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,5.978885764901122
4131,60faefcf667e07570bed9dcb,grandma,4,1,3,at,right,4_1,4510,30,467,61,telling,1,120,61.325523908511215,-1.5861524517075551,-8.465285292009813,3.0151029340302955,1.9433235797799142,0.2668983551243471,-0.8048809991260342,61.325523908511215,0.5080646623231295,74.61929850270246,0.598446944405282,-15.380701497297537,0.6106634593012122,-3.7142091577714913,-3.2445144482945545,falling,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,6.1463292576688975
4132,60faefcf667e07570bed9dcb,greenview,5,1,3,at,right,5_1,4353,42,668,62,telling,1,120,61.325523908511215,-1.5861524517075551,-10.115327577009031,3.2754239691411797,1.9433235797799142,0.5272193902352313,-0.8048809991260342,61.325523908511215,0.4974819356382681,72.46908245592108,0.5782597131959382,-17.530917544078914,0.588711101654662,-4.1103177407245965,-3.750712478703037,falling,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,6.504288173536645
4133,60faefcf667e07570bed9dcb,broadway,5,5,3,at,left,5_5,3195,8,414,63,asking,0,120,147.29848706238238,0.6638475482924449,5.054869061253128,3.2754239691411797,4.193323579779914,0.5272193902352313,1.4451190008739658,NA,0.6141562748197696,115.86278350577601,0.6621456088391308,25.862783505775997,0.62744265163531,3.917612899115333,4.373043882202094,rising,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,6.025865973825314
4134,60faefcf667e07570bed9dcb,bronville,4,3,3,at,right,4_3,4787,54,561,64,telling,1,120,102.02442198493041,-0.46115245170755514,0.34697444509345005,3.0151029340302955,3.068323579779914,0.2668983551243471,0.32011900087396583,102.02442198493041,0.5776852050970752,99.35747764773943,0.5149222245685993,9.357477647739431,0.49940256391081095,1.6391037719326618,1.7124425688606042,falling,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,6.329720905522696
4135,60faefcf667e07570bed9dcb,branning,2,5,3,at,left,2_5,3662,8,523,65,asking,0,120,147.29848706238238,0.6638475482924449,10.568048484900695,2.4743972504579332,4.193323579779914,-0.27380732844801514,1.4451190008739658,NA,0.5547326249755354,129.4663152538727,0.6462076431064772,39.46631525387269,0.6250771824889403,6.184617198836532,6.29495853063245,rising,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,6.259581464064923
4136,60faefcf667e07570bed9dcb,bronville,1,4,3,at,right,1_4,4481,76,803,66,telling,1,120,124.05699442806409,0.10134754829244486,9.906915007213346,2.193323579779914,3.630823579779914,-0.5548809991260342,0.8826190008739658,NA,0.6168169599013112,120.60593937131425,0.6434518485066699,30.60593937131424,0.6371124487222235,5.120510672290392,5.067648594320958,rising,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,6.688354713946762
4137,60faefcf667e07570bed9dcb,branning,1,2,3,at,right,1_2,4039,30,552,67,telling,1,120,81.1346582583131,-1.0236524517075551,2.5555607939001854,2.193323579779914,2.505823579779914,-0.5548809991260342,-0.24238099912603417,81.1346582583131,0.47476442136841995,90.29058359612931,0.4492182809756071,0.2905835961293086,0.4621144862062955,-0.10104531139656851,0.05580642552700538,falling,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,6.313548046277095
4138,60faefcf667e07570bed9dcb,greenview,5,4,3,at,left,5_4,3758,16,787,68,asking,0,120,124.05699442806409,0.10134754829244486,2.0819946482570297,3.2754239691411797,3.630823579779914,0.5272193902352313,0.8826190008739658,NA,0.5784179283753405,108.03051660758094,0.5989507805790066,18.030516607580928,0.5660764792017048,2.8311569602359254,3.161303974400141,rising,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,6.668228248417403
4139,60faefcf667e07570bed9dcb,broadway,3,5,3,at,left,3_5,4853,44,464,69,asking,0,120,147.29848706238238,0.6638475482924449,8.528948467592945,2.7482045789059484,4.193323579779914,0,1.4451190008739658,NA,0.6150585294535028,129.58707839055154,0.6622848647872606,39.58707839055155,0.6342695266764835,6.232075107262826,6.31109954822685,rising,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,6.139884552226255
4140,60faefcf667e07570bed9dcb,grandma,2,4,3,at,right,2_4,4290,72,907,70,telling,1,120,124.05699442806409,0.10134754829244486,7.595174071904597,2.4743972504579332,3.630823579779914,-0.27380732844801514,0.8826190008739658,NA,0.5731933192928119,117.35267783622677,0.62842693568405394,27.352677836226775,0.6129187003838779,4.536279416235577,4.5942462733847105,rising,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,6.810142450115136
4141,60faefcf667e07570bed9dcb,greenview,1,3,3,at,right,1_3,4455,62,407,71,telling,1,120,102.02442198493041,-0.46115245170755514,6.52185251905055,2.193323579779914,3.068323579779914,-0.5548809991260342,0.32011900087396583,102.02442198493041,0.5164804890075252,105.21453575418985,0.49335647254300596,15.214535754189853,0.48631380661560825,2.681671492721751,2.704045502207411,falling,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,6.008813185442595
4142,60faefcf667e07570bed9dcb,branning,4,2,3,at,right,4_2,3719,24,616,72,telling,1,120,81.1346582583131,-1.0236524517075551,-3.6193172800569147,3.0151029340302955,2.505823579779914,0.2668983551243471,-0.24238099912603417,81.1346582583131,0.5116117711131918,87.54523721447434,0.4300943087959051,-2.454762785525658,0.41802043755250257,-0.621051457211624,-0.47875570329999834,falling,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,6.423246963533519
4143,60faefcf667e07570bed9dcb,broadway,2,2,3,at,right,2_2,4460,36,658,73,telling,1,120,81.1346582583131,-1.0236524517075551,0.24381985859143213,2.4743972504579332,2.505823579779914,-0.27380732844801514,-0.24238099912603417,81.1346582583131,0.4601899211035725,86.44112852874714,0.38643994536583626,-3.5588714712528606,0.4014271303637657,-0.7561983099172672,-0.6984851288842389,falling,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,6.489204931325317
4144,60faefcf667e07570bed9dcb,grandma,4,4,3,at,right,4_4,4302,68,1049,74,telling,1,120,124.05699442806409,0.10134754829244486,3.7320369332562473,3.0151029340302955,3.630823579779914,0.2668983551243471,0.8826190008739658,NA,0.5881119586620223,111.95119341675999,0.6167046746475943,21.95119341676,0.5890617096291033,3.5639484645888655,3.778476012794854,rising,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,6.955592608396297
4145,60faefcf667e07570bed9dcb,bronville,3,2,3,at,right,3_2,4950,24,678,75,telling,1,120,81.1346582583131,-1.0236524517075551,-1.7952801587163143,2.7482045789059484,2.505823579779914,0,-0.24238099912603417,81.1346582583131,0.5044144806068928,88.94821109417992,0.43970029169739117,-1.0517889058200798,0.43007009603201724,-0.3079530534530304,-0.20351292967950405,falling,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,6.519147287940395
4146,60faefcf667e07570bed9dcb,broadway,1,3,4,at,right,1_3,4379,50,738,76,telling,1,120,102.02442198493041,-0.46115245170755514,6.52185251905055,2.193323579779914,3.068323579779914,-0.5548809991260342,0.32011900087396583,102.02442198493041,0.4884748853014361,105.08526859878819,0.42942105777222583,15.08526859878818,0.43666514132432144,2.718750201805116,2.6827623888225816,falling,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,6.6039438246004725
4147,60faefcf667e07570bed9dcb,branning,2,2,4,at,right,2_2,4071,28,712,77,telling,1,120,81.1346582583131,-1.0236524517075551,0.24381985859143213,2.4743972504579332,2.505823579779914,-0.27380732844801514,-0.24238099912603417,81.1346582583131,0.49175406879784267,90.41522511613739,0.45464479310363803,0.4152251161373946,0.45536109711482037,-0.07910155267430671,0.07968874332553474,falling,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,6.568077911411976
4148,60faefcf667e07570bed9dcb,greenview,3,2,4,at,right,3_2,4114,18,600,78,telling,1,120,81.1346582583131,-1.0236524517075551,-1.7952801587163143,2.7482045789059484,2.505823579779914,0,-0.24238099912603417,81.1346582583131,0.5302022999209782,88.74823658183499,0.4639350808272952,-1.2517634181650064,0.4545587564989114,-0.39131553599115715,-0.24247857422622454,falling,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,6.396929655216146
4149,60faefcf667e07570bed9dcb,bronville,4,4,4,at,left,4_4,4443,62,831,79,asking,0,120,124.05699442806409,0.10134754829244486,3.7320369332562473,3.0151029340302955,3.630823579779914,0.2668983551243471,0.8826190008739658,NA,0.597400873320034,111.5975173394323,0.6243427851173263,21.5975173394323,0.5988283915613606,3.5317352195785876,3.723696311654469,rising,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,6.7226297948554485
4150,60faefcf667e07570bed9dcb,grandma,4,2,4,at,right,4_2,3989,38,662,80,telling,1,120,81.1346582583131,-1.0236524517075551,-3.6193172800569147,3.0151029340302955,2.505823579779914,0.2668983551243471,-0.24238099912603417,81.1346582583131,0.5434293635889992,87.03910909218841,0.4719693287867075,-2.9608909078115855,0.4606847704088235,-0.7137594823188892,-0.5791345415841532,falling,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,6.495265555937008
4151,60faefcf667e07570bed9dcb,branning,5,5,4,at,left,5_5,4045,8,321,81,asking,0,120,147.29848706238238,0.6638475482924449,5.054869061253128,3.2754239691411797,4.193323579779914,0.5272193902352313,1.4451190008739658,NA,0.577454750696212,118.4621987466723,0.630315326805735,28.462198746672296,0.5896035606966554,4.343240774103201,4.757158349207838,rising,255,57,Male,Yes,NA,No,NA,No,NA,1,4,7,69,5.771441123130016
